year,region,label,pathogen,specimen,antibiotic_label,antibiotic,TOT,AST,SUS,INT,RES,UNK,P_SUS,CI_SUS_lower,CI_SUS_upper,P_INT,CI_INT_lower,CI_INT_upper,P_RES,CI_RES_lower,CI_RES_upper,P_UNK,BatchID,AntibioticClass
2018,Argentina,ARG,S. pneumoniae,BLOOD,PEN,Penicillin G,513,408,330,0,78,105,80.88,76.79,84.4,0,0,0.93,19.12,15.6,23.21,20.47,GLASS,Penicillins
2018,Argentina,ARG,S. pneumoniae,BLOOD,SXT,Co-trimoxazole,513,381,255,45,81,132,66.93,62.06,71.46,11.81,8.95,15.44,21.26,17.45,25.64,25.73,GLASS,Sulfonamides
2018,Argentina,ARG,Salmonella spp.,BLOOD,CAZ,Ceftazidime,48,45,45,0,0,3,100,92.13,100,0,0,7.87,0,0,7.87,6.25,GLASS,Cephalosporins
2018,Argentina,ARG,Salmonella spp.,BLOOD,CIP,Ciprofloxacin,48,43,34,8,1,5,79.07,64.79,88.58,18.6,9.74,32.62,2.33,0.12,12.06,10.42,GLASS,Fluoroquinolones
2018,Argentina,ARG,Salmonella spp.,BLOOD,CTX,Cefotaxime,48,28,28,0,0,20,100,87.94,100,0,0,12.06,0,0,12.06,41.67,GLASS,Cephalosporins
2018,Argentina,ARG,Salmonella spp.,BLOOD,IPM,Imipenem,48,40,40,0,0,8,100,91.24,100,0,0,8.76,0,0,8.76,16.67,GLASS,Carbapenems
2018,Argentina,ARG,Salmonella spp.,BLOOD,MEM,Meropenem,48,40,40,0,0,8,100,91.24,100,0,0,8.76,0,0,8.76,16.67,GLASS,Carbapenems
2018,Argentina,ARG,Salmonella spp.,STOOL,CAZ,Ceftazidime,462,219,213,0,6,243,97.26,94.15,98.74,0,0,1.72,2.74,1.26,5.85,52.6,GLASS,Cephalosporins
2018,Argentina,ARG,Salmonella spp.,STOOL,CIP,Ciprofloxacin,462,436,320,99,17,26,73.39,69.06,77.32,22.71,19.02,26.87,3.9,2.45,6.16,5.63,GLASS,Fluoroquinolones
2018,Argentina,ARG,Salmonella spp.,STOOL,CTX,Cefotaxime,462,160,143,0,17,302,89.38,83.64,93.26,0,0,2.34,10.63,6.74,16.36,65.37,GLASS,Cephalosporins
2018,Argentina,ARG,Salmonella spp.,STOOL,IPM,Imipenem,462,198,197,0,1,264,99.49,97.2,99.97,0,0,1.9,0.51,0.03,2.8,57.14,GLASS,Carbapenems
2018,Argentina,ARG,Salmonella spp.,STOOL,MEM,Meropenem,462,200,199,0,1,262,99.5,97.22,99.97,0,0,1.88,0.5,0.03,2.78,56.71,GLASS,Carbapenems
2018,Argentina,ARG,Shigella spp.,STOOL,AZM,Azithromycin,2914,1118,998,99,21,1796,89.27,87.32,90.95,8.86,7.33,10.66,1.88,1.23,2.85,61.63,GLASS,Macrolides
2018,Argentina,ARG,Shigella spp.,STOOL,CAZ,Ceftazidime,2914,1109,1099,7,3,1805,99.1,98.35,99.51,0.63,0.31,1.3,0.27,0.09,0.79,61.94,GLASS,Cephalosporins
2018,Argentina,ARG,Shigella spp.,STOOL,CIP,Ciprofloxacin,2914,2810,2799,6,5,104,99.61,99.3,99.78,0.21,0.1,0.47,0.18,0.08,0.42,3.57,GLASS,Fluoroquinolones
2018,Argentina,ARG,Shigella spp.,STOOL,CTX,Cefotaxime,2914,873,858,1,14,2041,98.28,97.18,98.96,0.11,0.01,0.65,1.6,0.96,2.67,70.04,GLASS,Cephalosporins
2018,Australia,AUS,N. gonorrhoeae,GENITAL,AZM,Azithromycin,9006,9006,8445,0,561,0,93.77,93.25,94.25,0,0,0.04,6.23,5.75,6.75,0,GLASS,Macrolides
2018,Australia,AUS,N. gonorrhoeae,GENITAL,CIP,Ciprofloxacin,9006,8895,6537,55,2303,111,73.49,72.56,74.4,0.62,0.48,0.8,25.89,24.99,26.81,1.23,GLASS,Fluoroquinolones
2018,Australia,AUS,N. gonorrhoeae,GENITAL,CRO,Ceftriaxone,9006,9006,9000,0,6,0,99.93,99.85,99.97,0,0,0.04,0.07,0.03,0.15,0,GLASS,Cephalosporins
2018,Austria,AUT,Acinetobacter spp.,BLOOD,J01DH,Carbapenems,94,91,86,1,4,3,94.51,87.78,97.63,1.1,0.06,5.96,4.4,1.72,10.76,3.19,EARS,Carbapenems
2018,Austria,AUT,Acinetobacter spp.,BLOOD,J01GB,Aminoglycosides,93,92,84,0,8,1,91.3,83.77,95.53,0,0,4.01,8.7,4.47,16.23,1.08,EARS,Aminoglycosides
2018,Austria,AUT,E. coli,BLOOD,J01DD,Third-generation cephalosporins,5680,5672,5069,24,579,8,89.37,88.54,90.14,0.42,0.28,0.63,10.21,9.45,11.02,0.14,EARS,Third-generation cephalosporins
2018,Austria,AUT,E. coli,BLOOD,J01DH,Carbapenems,5680,5564,5560,0,4,116,99.93,99.82,99.97,0,0,0.07,0.07,0.03,0.18,2.04,EARS,Carbapenems
2018,Austria,AUT,E. coli,BLOOD,J01MA,Fluoroquinolones,5680,5679,4354,84,1241,1,76.67,75.55,77.75,1.48,1.2,1.83,21.85,20.8,22.95,0.02,EARS,Fluoroquinolones
2018,Austria,AUT,K. pneumoniae,BLOOD,J01DD,Third-generation cephalosporins,1225,1221,1109,10,102,4,90.83,89.08,92.32,0.82,0.45,1.5,8.35,6.93,10.04,0.33,EARS,Third-generation cephalosporins
2018,Austria,AUT,K. pneumoniae,BLOOD,J01DH,Carbapenems,1225,1184,1170,2,12,41,98.82,98.03,99.29,0.17,0.05,0.61,1.01,0.58,1.76,3.35,EARS,Carbapenems
2018,Austria,AUT,K. pneumoniae,BLOOD,J01MA,Fluoroquinolones,1225,1221,1029,31,161,4,84.28,82.13,86.21,2.54,1.79,3.58,13.19,11.4,15.2,0.33,EARS,Fluoroquinolones
2018,Austria,AUT,N. gonorrhoeae,GENITAL,AZM,Azithromycin,242,242,222,0,20,0,91.74,87.58,94.59,0,0,1.56,8.26,5.41,12.42,0,GLASS,Macrolides
2018,Austria,AUT,N. gonorrhoeae,GENITAL,CFM,Cefixime,242,242,234,0,8,0,96.69,93.61,98.32,0,0,1.56,3.31,1.68,6.39,0,GLASS,Cephalosporins
2018,Austria,AUT,N. gonorrhoeae,GENITAL,CIP,Ciprofloxacin,242,242,106,0,136,0,43.8,37.7,50.1,0,0,1.56,56.2,49.9,62.3,0,GLASS,Fluoroquinolones
2018,Austria,AUT,N. gonorrhoeae,GENITAL,CRO,Ceftriaxone,242,242,242,0,0,0,100,98.44,100,0,0,1.56,0,0,1.56,0,GLASS,Cephalosporins
2018,Austria,AUT,S. aureus,BLOOD,J01DC,Penicilinase-stable beta-lactams,3307,3307,3095,0,212,0,93.59,92.7,94.37,0,0,0.12,6.41,5.63,7.3,0,EARS,Penicillins
2018,Austria,AUT,S. pneumoniae,BLOOD,J01C,Penicillins,523,523,490,26,7,0,93.69,91.27,95.47,4.97,3.41,7.18,1.34,0.65,2.74,0,EARS,Penicillins
2018,Bangladesh,BGD,E. coli,BLOOD,AMP,Ampicillin,21,11,2,0,9,10,18.18,5.14,47.7,0,0,25.88,81.82,52.3,94.86,47.62,GLASS,Penicillins
2018,Bangladesh,BGD,E. coli,BLOOD,CAZ,Ceftazidime,21,19,6,1,12,2,31.58,15.36,53.99,5.26,0.27,24.64,63.16,41.04,80.85,9.52,GLASS,Cephalosporins
2018,Bangladesh,BGD,E. coli,BLOOD,CIP,Ciprofloxacin,21,21,0,3,18,0,0,0,15.46,14.29,4.98,34.64,85.71,65.36,95.02,0,GLASS,Fluoroquinolones
2018,Bangladesh,BGD,E. coli,BLOOD,CRO,Ceftriaxone,21,19,6,0,13,2,31.58,15.36,53.99,0,0,16.82,68.42,46.01,84.64,9.52,GLASS,Cephalosporins
2018,Bangladesh,BGD,E. coli,BLOOD,IPM,Imipenem,21,20,17,0,3,1,85,63.96,94.76,0,0,16.11,15,5.24,36.04,4.76,GLASS,Carbapenems
2018,Bangladesh,BGD,E. coli,URINE,AMP,Ampicillin,317,226,25,13,188,91,11.06,7.61,15.82,5.75,3.39,9.59,83.19,77.76,87.5,28.71,GLASS,Penicillins
2018,Bangladesh,BGD,E. coli,URINE,CAZ,Ceftazidime,317,254,77,30,147,63,30.31,24.99,36.23,11.81,8.4,16.36,57.87,51.73,63.78,19.87,GLASS,Cephalosporins
2018,Bangladesh,BGD,E. coli,URINE,CIP,Ciprofloxacin,317,272,49,53,170,45,18.01,13.9,23.02,19.49,15.22,24.6,62.5,56.61,68.04,14.2,GLASS,Fluoroquinolones
2018,Bangladesh,BGD,E. coli,URINE,CRO,Ceftriaxone,317,240,95,14,131,77,39.58,33.61,45.89,5.83,3.51,9.55,54.58,48.26,60.76,24.29,GLASS,Cephalosporins
2018,Bangladesh,BGD,E. coli,URINE,FEP,Cefepime,317,214,74,36,104,103,34.58,28.53,41.17,16.82,12.41,22.41,48.6,41.99,55.26,32.49,GLASS,Cephalosporins
2018,Bangladesh,BGD,E. coli,URINE,IPM,Imipenem,317,289,227,28,34,28,78.55,73.46,82.89,9.69,6.79,13.65,11.76,8.54,15.99,8.83,GLASS,Carbapenems
2018,Bangladesh,BGD,K. pneumoniae,BLOOD,CIP,Ciprofloxacin,10,10,2,1,7,0,20,5.67,50.98,10,0.51,40.42,70,39.68,89.22,0,GLASS,Fluoroquinolones
2018,Bangladesh,BGD,K. pneumoniae,BLOOD,IPM,Imipenem,10,10,7,1,2,0,70,39.68,89.22,10,0.51,40.42,20,5.67,50.98,0,GLASS,Carbapenems
2018,Bangladesh,BGD,K. pneumoniae,URINE,CAZ,Ceftazidime,95,77,36,3,38,18,46.75,36.03,57.78,3.9,1.33,10.84,49.35,38.48,60.28,18.95,GLASS,Cephalosporins
2018,Bangladesh,BGD,K. pneumoniae,URINE,CIP,Ciprofloxacin,95,84,23,22,39,11,27.38,18.99,37.75,26.19,17.98,36.48,46.43,36.15,57.02,11.58,GLASS,Fluoroquinolones
2018,Bangladesh,BGD,K. pneumoniae,URINE,CRO,Ceftriaxone,95,74,37,5,32,21,50,38.89,61.11,6.76,2.92,14.86,43.24,32.57,54.59,22.11,GLASS,Cephalosporins
2018,Bangladesh,BGD,K. pneumoniae,URINE,FEP,Cefepime,95,56,22,5,29,39,39.29,27.58,52.37,8.93,3.87,19.26,51.79,39.01,64.33,41.05,GLASS,Cephalosporins
2018,Bangladesh,BGD,K. pneumoniae,URINE,IPM,Imipenem,95,78,59,8,11,17,75.64,65.06,83.81,10.26,5.29,18.95,14.1,8.06,23.51,17.89,GLASS,Carbapenems
2018,Bangladesh,BGD,Salmonella spp.,BLOOD,CAZ,Ceftazidime,74,72,71,1,0,2,98.61,92.54,99.93,1.39,0.07,7.46,0,0,5.07,2.7,GLASS,Cephalosporins
2018,Bangladesh,BGD,Salmonella spp.,BLOOD,CIP,Ciprofloxacin,74,73,1,56,16,1,1.37,0.07,7.36,76.71,65.83,84.92,21.92,13.97,32.68,1.35,GLASS,Fluoroquinolones
2018,Bangladesh,BGD,Salmonella spp.,BLOOD,CRO,Ceftriaxone,74,72,71,0,1,2,98.61,92.54,99.93,0,0,5.07,1.39,0.07,7.46,2.7,GLASS,Cephalosporins
2018,Bangladesh,BGD,Salmonella spp.,BLOOD,IPM,Imipenem,74,72,71,1,0,2,98.61,92.54,99.93,1.39,0.07,7.46,0,0,5.07,2.7,GLASS,Carbapenems
2018,Bangladesh,BGD,Shigella spp.,STOOL,CRO,Ceftriaxone,11,10,9,0,1,1,90,59.58,99.49,0,0,27.75,10,0.51,40.42,9.09,GLASS,Cephalosporins
2018,Bahrain,BHR,Acinetobacter spp.,BLOOD,AMK,Amikacin,81,81,33,0,48,0,40.74,30.7,51.62,0,0,4.53,59.26,48.38,69.3,0,GLASS,Aminoglycosides
2018,Bahrain,BHR,Acinetobacter spp.,BLOOD,COL,Colistin,81,58,58,0,0,23,100,93.79,100,0,0,6.21,0,0,6.21,28.4,GLASS,Polymyxins
2018,Bahrain,BHR,Acinetobacter spp.,BLOOD,GEN,Gentamicin,81,81,40,0,41,0,49.38,38.77,60.05,0,0,4.53,50.62,39.95,61.23,0,GLASS,Aminoglycosides
2018,Bahrain,BHR,Acinetobacter spp.,BLOOD,IPM,Imipenem,81,81,22,1,58,0,27.16,18.67,37.72,1.23,0.06,6.67,71.6,60.98,80.27,0,GLASS,Carbapenems
2018,Bahrain,BHR,Acinetobacter spp.,BLOOD,MEM,Meropenem,81,81,21,0,60,0,25.93,17.63,36.4,0,0,4.53,74.07,63.6,82.37,0,GLASS,Carbapenems
2018,Bahrain,BHR,Acinetobacter spp.,BLOOD,TGC,Tigecycline,81,54,10,27,17,27,18.52,10.38,30.84,50,37.11,62.89,31.48,20.68,44.74,33.33,GLASS,Glycycyclines
2018,Bahrain,BHR,E. coli,BLOOD,AMP,Ampicillin,199,11,3,0,8,188,27.27,9.75,56.56,0,0,25.88,72.73,43.44,90.25,94.47,GLASS,Penicillins
2018,Bahrain,BHR,E. coli,BLOOD,CIP,Ciprofloxacin,199,199,139,0,60,0,69.85,63.15,75.8,0,0,1.89,30.15,24.2,36.85,0,GLASS,Fluoroquinolones
2018,Bahrain,BHR,E. coli,BLOOD,CRO,Ceftriaxone,199,199,113,0,86,0,56.78,49.84,63.47,0,0,1.89,43.22,36.53,50.16,0,GLASS,Cephalosporins
2018,Bahrain,BHR,E. coli,BLOOD,FEP,Cefepime,199,199,115,0,84,0,57.79,50.84,64.44,0,0,1.89,42.21,35.56,49.16,0,GLASS,Cephalosporins
2018,Bahrain,BHR,E. coli,BLOOD,MEM,Meropenem,199,199,195,0,4,0,97.99,94.95,99.22,0,0,1.89,2.01,0.78,5.05,0,GLASS,Carbapenems
2018,Bahrain,BHR,E. coli,BLOOD,SXT,Co-trimoxazole,199,139,80,2,57,60,57.55,49.24,65.46,1.44,0.4,5.09,41.01,33.18,49.32,30.15,GLASS,Sulfonamides
2018,Bahrain,BHR,E. coli,URINE,CIP,Ciprofloxacin,3108,652,511,6,135,2456,78.37,75.05,81.36,0.92,0.42,1.99,20.71,17.77,23.98,79.02,GLASS,Fluoroquinolones
2018,Bahrain,BHR,E. coli,URINE,CRO,Ceftriaxone,3108,2913,1987,4,922,195,68.21,66.5,69.88,0.14,0.05,0.35,31.65,29.99,33.36,6.27,GLASS,Cephalosporins
2018,Bahrain,BHR,E. coli,URINE,MEM,Meropenem,3108,921,915,0,6,2187,99.35,98.59,99.7,0,0,0.42,0.65,0.3,1.41,70.37,GLASS,Carbapenems
2018,Bahrain,BHR,E. coli,URINE,SXT,Co-trimoxazole,3108,1906,1187,6,713,1202,62.28,60.08,64.43,0.31,0.14,0.69,37.41,35.26,39.6,38.67,GLASS,Sulfonamides
2018,Bahrain,BHR,K. pneumoniae,BLOOD,CIP,Ciprofloxacin,125,125,82,4,39,0,65.6,56.92,73.35,3.2,1.25,7.94,31.2,23.74,39.78,0,GLASS,Fluoroquinolones
2018,Bahrain,BHR,K. pneumoniae,BLOOD,COL,Colistin,125,29,21,0,8,96,72.41,54.28,85.3,0,0,11.7,27.59,14.7,45.72,76.8,GLASS,Polymyxins
2018,Bahrain,BHR,K. pneumoniae,BLOOD,CRO,Ceftriaxone,125,125,67,1,57,0,53.6,44.88,62.1,0.8,0.04,4.39,45.6,37.13,54.33,0,GLASS,Cephalosporins
2018,Bahrain,BHR,K. pneumoniae,BLOOD,ETP,Ertapenem,125,29,0,1,28,96,0,0,11.7,3.45,0.18,17.18,96.55,82.82,99.82,76.8,GLASS,Carbapenems
2018,Bahrain,BHR,K. pneumoniae,BLOOD,FEP,Cefepime,125,125,69,0,56,0,55.2,46.46,63.63,0,0,2.98,44.8,36.37,53.54,0,GLASS,Cephalosporins
2018,Bahrain,BHR,K. pneumoniae,BLOOD,IPM,Imipenem,125,30,2,1,27,95,6.67,1.85,21.32,3.33,0.17,16.67,90,74.38,96.54,76,GLASS,Carbapenems
2018,Bahrain,BHR,K. pneumoniae,BLOOD,MEM,Meropenem,125,125,99,0,26,0,79.2,71.27,85.39,0,0,2.98,20.8,14.61,28.73,0,GLASS,Carbapenems
2018,Bahrain,BHR,K. pneumoniae,BLOOD,SXT,Co-trimoxazole,125,119,65,0,54,6,54.62,45.67,63.28,0,0,3.13,45.38,36.72,54.33,4.8,GLASS,Sulfonamides
2018,Bahrain,BHR,K. pneumoniae,URINE,CIP,Ciprofloxacin,598,98,72,2,24,500,73.47,63.96,81.2,2.04,0.56,7.14,24.49,17.04,33.86,83.61,GLASS,Fluoroquinolones
2018,Bahrain,BHR,K. pneumoniae,URINE,COL,Colistin,598,31,21,0,10,567,67.74,50.14,81.43,0,0,11.03,32.26,18.57,49.86,94.82,GLASS,Polymyxins
2018,Bahrain,BHR,K. pneumoniae,URINE,CRO,Ceftriaxone,598,549,351,1,197,49,63.93,59.83,67.84,0.18,0.01,1.02,35.88,31.98,39.98,8.19,GLASS,Cephalosporins
2018,Bahrain,BHR,K. pneumoniae,URINE,ETP,Ertapenem,598,31,0,0,31,567,0,0,11.03,0,0,11.03,100,88.97,100,94.82,GLASS,Carbapenems
2018,Bahrain,BHR,K. pneumoniae,URINE,IPM,Imipenem,598,31,2,0,29,567,6.45,1.79,20.72,0,0,11.03,93.55,79.28,98.21,94.82,GLASS,Carbapenems
2018,Bahrain,BHR,K. pneumoniae,URINE,MEM,Meropenem,598,197,168,1,28,401,85.28,79.66,89.55,0.51,0.03,2.82,14.21,10.02,19.78,67.06,GLASS,Carbapenems
2018,Bahrain,BHR,K. pneumoniae,URINE,SXT,Co-trimoxazole,598,462,294,0,168,136,63.64,59.15,67.89,0,0,0.82,36.36,32.11,40.85,22.74,GLASS,Sulfonamides
2018,Bahrain,BHR,S. aureus,BLOOD,OXA,Oxacillin,186,186,120,0,66,0,64.52,57.41,71.03,0,0,2.02,35.48,28.97,42.59,0,GLASS,Penicillins
2018,Bahrain,BHR,S. pneumoniae,BLOOD,CRO,Ceftriaxone,20,19,19,0,0,1,100,83.18,100,0,0,16.82,0,0,16.82,5,GLASS,Cephalosporins
2018,Bahrain,BHR,S. pneumoniae,BLOOD,PEN,Penicillin G,20,13,13,0,0,7,100,77.19,100,0,0,22.81,0,0,22.81,35,GLASS,Penicillins
2018,Bahrain,BHR,Salmonella spp.,BLOOD,CIP,Ciprofloxacin,22,22,19,0,3,0,86.36,66.67,95.25,0,0,14.87,13.64,4.75,33.33,0,GLASS,Fluoroquinolones
2018,Bahrain,BHR,Salmonella spp.,BLOOD,CRO,Ceftriaxone,22,22,20,0,2,0,90.91,72.19,97.47,0,0,14.87,9.09,2.53,27.81,0,GLASS,Cephalosporins
2018,Bahrain,BHR,Salmonella spp.,STOOL,CIP,Ciprofloxacin,179,178,171,1,6,1,96.07,92.11,98.08,0.56,0.03,3.11,3.37,1.55,7.16,0.56,GLASS,Fluoroquinolones
2018,Bahrain,BHR,Salmonella spp.,STOOL,CRO,Ceftriaxone,179,177,172,1,4,2,97.18,93.56,98.79,0.56,0.03,3.13,2.26,0.88,5.67,1.12,GLASS,Cephalosporins
2018,Bahrain,BHR,Shigella spp.,STOOL,CIP,Ciprofloxacin,26,25,22,0,3,1,88,70.04,95.83,0,0,13.32,12,4.17,29.96,3.85,GLASS,Fluoroquinolones
2018,Bahrain,BHR,Shigella spp.,STOOL,CRO,Ceftriaxone,26,25,19,0,6,1,76,56.57,88.5,0,0,13.32,24,11.5,43.43,3.85,GLASS,Cephalosporins
2018,Bosnia and Herzegovina,BIH,Acinetobacter spp.,BLOOD,AMK,Amikacin,132,131,10,0,121,1,7.63,4.2,13.48,0,0,2.85,92.37,86.52,95.8,0.76,CAESAR,Aminoglycosides
2018,Bosnia and Herzegovina,BIH,Acinetobacter spp.,BLOOD,COL,Colistin,132,63,60,0,3,69,95.24,86.91,98.37,0,0,5.75,4.76,1.63,13.09,52.27,CAESAR,Polymyxins
2018,Bosnia and Herzegovina,BIH,Acinetobacter spp.,BLOOD,GEN,Gentamicin,132,132,2,0,130,0,1.52,0.42,5.36,0,0,2.83,98.48,94.64,99.58,0,CAESAR,Aminoglycosides
2018,Bosnia and Herzegovina,BIH,Acinetobacter spp.,BLOOD,IPM,Imipenem,132,131,10,4,117,1,7.63,4.2,13.48,3.05,1.19,7.59,89.31,82.86,93.53,0.76,CAESAR,Carbapenems
2018,Bosnia and Herzegovina,BIH,Acinetobacter spp.,BLOOD,MEM,Meropenem,132,132,9,3,120,0,6.82,3.63,12.45,2.27,0.78,6.47,90.91,84.78,94.72,0,CAESAR,Carbapenems
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,AMP,Ampicillin,248,248,76,0,172,0,30.65,25.24,36.64,0,0,1.53,69.35,63.36,74.76,0,CAESAR,Penicillins
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,CAZ,Ceftazidime,248,248,199,6,43,0,80.24,74.84,84.72,2.42,1.11,5.18,17.34,13.13,22.54,0,CAESAR,Cephalosporins
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,CIP,Ciprofloxacin,248,243,183,0,60,5,75.31,69.52,80.31,0,0,1.56,24.69,19.69,30.48,2.02,CAESAR,Fluoroquinolones
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,COL,Colistin,248,21,21,0,0,227,100,84.54,100,0,0,15.46,0,0,15.46,91.53,CAESAR,Polymyxins
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,CRO,Ceftriaxone,248,248,199,1,48,0,80.24,74.84,84.72,0.4,0.02,2.25,19.35,14.92,24.72,0,CAESAR,Cephalosporins
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,CTX,Cefotaxime,248,248,199,1,48,0,80.24,74.84,84.72,0.4,0.02,2.25,19.35,14.92,24.72,0,CAESAR,Cephalosporins
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,ETP,Ertapenem,248,172,172,0,0,76,100,97.82,100,0,0,2.18,0,0,2.18,30.65,CAESAR,Carbapenems
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,IPM,Imipenem,248,245,244,1,0,3,99.59,97.72,99.98,0.41,0.02,2.28,0,0,1.54,1.21,CAESAR,Carbapenems
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,LVX,Levofloxacin,248,234,182,0,52,14,77.78,72.03,82.63,0,0,1.62,22.22,17.37,27.97,5.65,CAESAR,Fluoroquinolones
2018,Bosnia and Herzegovina,BIH,E. coli,BLOOD,MEM,Meropenem,248,247,247,0,0,1,100,98.47,100,0,0,1.53,0,0,1.53,0.4,CAESAR,Carbapenems
2018,Bosnia and Herzegovina,BIH,K. pneumoniae,BLOOD,CAZ,Ceftazidime,200,200,64,0,136,0,32,25.93,38.75,0,0,1.88,68,61.25,74.07,0,CAESAR,Cephalosporins
2018,Bosnia and Herzegovina,BIH,K. pneumoniae,BLOOD,CIP,Ciprofloxacin,200,200,83,0,117,0,41.5,34.89,48.43,0,0,1.88,58.5,51.57,65.11,0,CAESAR,Fluoroquinolones
2018,Bosnia and Herzegovina,BIH,K. pneumoniae,BLOOD,COL,Colistin,200,14,9,0,5,186,64.29,38.76,83.66,0,0,21.53,35.71,16.34,61.24,93,CAESAR,Polymyxins
2018,Bosnia and Herzegovina,BIH,K. pneumoniae,BLOOD,CRO,Ceftriaxone,200,200,61,0,139,0,30.5,24.54,37.2,0,0,1.88,69.5,62.8,75.46,0,CAESAR,Cephalosporins
2018,Bosnia and Herzegovina,BIH,K. pneumoniae,BLOOD,CTX,Cefotaxime,200,200,61,0,139,0,30.5,24.54,37.2,0,0,1.88,69.5,62.8,75.46,0,CAESAR,Cephalosporins
2018,Bosnia and Herzegovina,BIH,K. pneumoniae,BLOOD,ETP,Ertapenem,200,130,108,1,21,70,83.08,75.7,88.55,0.77,0.04,4.23,16.15,10.82,23.44,35,CAESAR,Carbapenems
2018,Bosnia and Herzegovina,BIH,K. pneumoniae,BLOOD,IPM,Imipenem,200,200,168,5,27,0,84,78.29,88.43,2.5,1.07,5.72,13.5,9.45,18.93,0,CAESAR,Carbapenems
2018,Bosnia and Herzegovina,BIH,K. pneumoniae,BLOOD,LVX,Levofloxacin,200,196,85,0,111,4,43.37,36.62,50.37,0,0,1.92,56.63,49.63,63.38,2,CAESAR,Fluoroquinolones
2018,Bosnia and Herzegovina,BIH,K. pneumoniae,BLOOD,MEM,Meropenem,200,200,162,4,34,0,81,75,85.83,2,0.78,5.03,17,12.43,22.82,0,CAESAR,Carbapenems
2018,Bosnia and Herzegovina,BIH,S. aureus,BLOOD,FOX,Cefoxitin,227,227,190,0,37,0,83.7,78.34,87.94,0,0,1.66,16.3,12.06,21.66,0,CAESAR,Cephalosporins
2018,Bosnia and Herzegovina,BIH,S. pneumoniae,BLOOD,CRO,Ceftriaxone,30,30,29,1,0,0,96.67,83.33,99.83,3.33,0.17,16.67,0,0,11.35,0,CAESAR,Cephalosporins
2018,Bosnia and Herzegovina,BIH,S. pneumoniae,BLOOD,CTX,Cefotaxime,30,30,29,1,0,0,96.67,83.33,99.83,3.33,0.17,16.67,0,0,11.35,0,CAESAR,Cephalosporins
2018,Bosnia and Herzegovina,BIH,S. pneumoniae,BLOOD,OXA,Oxacillin,30,19,15,0,4,11,78.95,56.67,91.49,0,0,16.82,21.05,8.51,43.33,36.67,CAESAR,Penicillins
2018,Bosnia and Herzegovina,BIH,S. pneumoniae,BLOOD,PEN,Penicillin G,30,30,15,1,14,0,50,33.15,66.85,3.33,0.17,16.67,46.67,30.23,63.86,0,CAESAR,Penicillins
2018,Brazil,BRA,Acinetobacter spp.,BLOOD,AMK,Amikacin,32,32,17,2,13,0,53.13,36.45,69.13,6.25,1.73,20.15,40.63,25.52,57.74,0,GLASS,Aminoglycosides
2018,Brazil,BRA,Acinetobacter spp.,BLOOD,GEN,Gentamicin,27,27,19,4,4,0,70.37,51.52,84.15,14.81,5.92,32.48,14.81,5.92,32.48,0,GLASS,Aminoglycosides
2018,Brazil,BRA,Acinetobacter spp.,BLOOD,IPM,Imipenem,19,19,10,0,9,0,52.63,31.71,72.67,0,0,16.82,47.37,27.33,68.29,0,GLASS,Carbapenems
2018,Brazil,BRA,Acinetobacter spp.,BLOOD,MEM,Meropenem,24,24,11,0,13,0,45.83,27.89,64.93,0,0,13.8,54.17,35.07,72.11,0,GLASS,Carbapenems
2018,Brazil,BRA,Acinetobacter spp.,BLOOD,TGC,Tigecycline,11,11,9,2,0,0,81.82,52.3,94.86,18.18,5.14,47.7,0,0,25.88,0,GLASS,Glycycyclines
2018,Brazil,BRA,E. coli,BLOOD,AMP,Ampicillin,69,69,19,0,50,0,27.54,18.39,39.05,0,0,5.27,72.46,60.95,81.61,0,GLASS,Penicillins
2018,Brazil,BRA,E. coli,BLOOD,CAZ,Ceftazidime,42,42,40,1,1,0,95.24,84.21,98.68,2.38,0.12,12.32,2.38,0.12,12.32,0,GLASS,Cephalosporins
2018,Brazil,BRA,E. coli,BLOOD,CIP,Ciprofloxacin,100,100,58,0,42,0,58,48.21,67.2,0,0,3.7,42,32.8,51.79,0,GLASS,Fluoroquinolones
2018,Brazil,BRA,E. coli,BLOOD,CRO,Ceftriaxone,82,82,69,0,13,0,84.15,74.74,90.49,0,0,4.48,15.85,9.51,25.26,0,GLASS,Cephalosporins
2018,Brazil,BRA,E. coli,BLOOD,ETP,Ertapenem,53,53,53,0,0,0,100,93.24,100,0,0,6.76,0,0,6.76,0,GLASS,Carbapenems
2018,Brazil,BRA,E. coli,BLOOD,IPM,Imipenem,56,56,54,0,2,0,96.43,87.88,99.02,0,0,6.42,3.57,0.98,12.12,0,GLASS,Carbapenems
2018,Brazil,BRA,E. coli,BLOOD,MEM,Meropenem,102,102,101,0,1,0,99.02,94.65,99.95,0,0,3.63,0.98,0.05,5.35,0,GLASS,Carbapenems
